,Unnamed: 0,PDB ID,Datablock Name,Chain ID,Ligand ID,Ligand Name,Ligand SMILES
151,151,1G28,1G28,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
152,152,1G28,1G28,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
153,153,1G28,1G28,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
154,154,1G28,1G28,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
155,155,1G5Q,1G5Q,O,,,
156,156,1G5Q,1G5Q,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
157,157,1G5Q,1G5Q,P,,,
158,158,1G5Q,1G5Q,A,TRS,"2-AMINO-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",C(C(CO)(CO)[NH3+])O
159,159,1G5Q,1G5Q,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
160,160,1G5Q,1G5Q,G,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
161,161,1G5Q,1G5Q,G,TRS,"2-AMINO-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",C(C(CO)(CO)[NH3+])O
162,162,1G5Q,1G5Q,L,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
163,163,1G5Q,1G5Q,M,,,
164,164,1G5Q,1G5Q,N,,,
165,165,1G63,1G63,G,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
166,166,1G63,1G63,H,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
167,167,1G63,1G63,I,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
168,168,1G63,1G63,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
169,169,1G63,1G63,J,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
170,170,1G63,1G63,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
171,171,1G63,1G63,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
172,172,1G63,1G63,K,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
173,173,1G63,1G63,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
174,174,1G63,1G63,L,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
175,175,1G63,1G63,E,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
176,176,1G63,1G63,F,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
177,177,1G76,1G76,A,PO4,PHOSPHATE ION,[O-]P(=O)([O-])[O-]
178,178,1G76,1G76,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
179,179,1G76,1G76,A,PLP,PYRIDOXAL-5'-PHOSPHATE,Cc1c(c(c(cn1)COP(=O)(O)O)C=O)O
180,180,1G77,1G77,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
181,181,1G77,1G77,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
182,182,1G77,1G77,A,PLP,PYRIDOXAL-5'-PHOSPHATE,Cc1c(c(c(cn1)COP(=O)(O)O)C=O)O
183,183,1G77,1G77,A,PO4,PHOSPHATE ION,[O-]P(=O)([O-])[O-]
184,184,1G78,1G78,A,PO4,PHOSPHATE ION,[O-]P(=O)([O-])[O-]
185,185,1G78,1G78,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
186,186,1G78,1G78,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
187,187,1G78,1G78,A,PLP,PYRIDOXAL-5'-PHOSPHATE,Cc1c(c(c(cn1)COP(=O)(O)O)C=O)O
188,188,1G79,1G79,A,BME,BETA-MERCAPTOETHANOL,C(CS)O
189,189,1G79,1G79,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
190,190,1G79,1G79,A,PLP,PYRIDOXAL-5'-PHOSPHATE,Cc1c(c(c(cn1)COP(=O)(O)O)C=O)O
191,191,1G79,1G79,A,PO4,PHOSPHATE ION,[O-]P(=O)([O-])[O-]
192,192,1GOX,1GOX,A,ACE,ACETYL GROUP,CC=O
193,193,1GOX,1GOX,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
194,194,1GT8,1GT8,B,UAA,URACIL-6-ACETIC ACID,C1=C(NC(=O)NC1=O)CC(=O)O
195,195,1GT8,1GT8,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
196,196,1GT8,1GT8,D,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
197,197,1GT8,1GT8,C,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
198,198,1GT8,1GT8,A,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
199,199,1GT8,1GT8,D,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
200,200,1GT8,1GT8,D,UAA,URACIL-6-ACETIC ACID,C1=C(NC(=O)NC1=O)CC(=O)O
201,201,1GT8,1GT8,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
202,202,1GT8,1GT8,A,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
203,203,1GT8,1GT8,A,UAA,URACIL-6-ACETIC ACID,C1=C(NC(=O)NC1=O)CC(=O)O
204,204,1GT8,1GT8,C,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
205,205,1GT8,1GT8,B,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
206,206,1GT8,1GT8,C,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
207,207,1GT8,1GT8,C,UAA,URACIL-6-ACETIC ACID,C1=C(NC(=O)NC1=O)CC(=O)O
208,208,1GT8,1GT8,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
209,209,1GT8,1GT8,D,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
210,210,1GT8,1GT8,B,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
211,211,1GT8,1GT8,A,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
212,212,1GT8,1GT8,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
213,213,1GT8,1GT8,B,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
214,214,1GTE,1GTE,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
215,215,1GTE,1GTE,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
216,216,1GTE,1GTE,D,IUR,5-IODOURACIL,C1=C(C(=O)NC(=O)N1)I
217,217,1GTE,1GTE,B,IUR,5-IODOURACIL,C1=C(C(=O)NC(=O)N1)I
218,218,1GTE,1GTE,D,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
219,219,1GTE,1GTE,B,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
220,220,1GTE,1GTE,A,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
221,221,1GTE,1GTE,C,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
222,222,1GTE,1GTE,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
223,223,1GTE,1GTE,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
224,224,1GTE,1GTE,C,IUR,5-IODOURACIL,C1=C(C(=O)NC(=O)N1)I
225,225,1GTE,1GTE,A,IUR,5-IODOURACIL,C1=C(C(=O)NC(=O)N1)I
226,226,1GTE,1GTE,C,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
227,227,1GTE,1GTE,A,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
228,228,1GTE,1GTE,B,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
229,229,1GTE,1GTE,D,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
230,230,1GTH,1GTH,B,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
231,231,1GTH,1GTH,C,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
232,232,1GTH,1GTH,C,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
233,233,1GTH,1GTH,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
234,234,1GTH,1GTH,D,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
235,235,1GTH,1GTH,B,IDH,"(5S)-5-IODODIHYDRO-2,4(1H,3H)-PYRIMIDINEDIONE",C1[C@@H](C(=O)NC(=O)N1)I
236,236,1GTH,1GTH,A,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
237,237,1GTH,1GTH,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
238,238,1GTH,1GTH,B,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
239,239,1GTH,1GTH,B,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
240,240,1GTH,1GTH,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
241,241,1GTH,1GTH,D,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
242,242,1GTH,1GTH,C,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
243,243,1GTH,1GTH,A,IDH,"(5S)-5-IODODIHYDRO-2,4(1H,3H)-PYRIMIDINEDIONE",C1[C@@H](C(=O)NC(=O)N1)I
244,244,1GTH,1GTH,D,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
245,245,1GTH,1GTH,A,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
246,246,1GTH,1GTH,D,URA,URACIL,C1=CNC(=O)NC1=O
247,247,1GTH,1GTH,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
248,248,1GTH,1GTH,A,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
249,249,1GTH,1GTH,C,IUR,5-IODOURACIL,C1=C(C(=O)NC(=O)N1)I
250,250,1GVO,1GVO,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
251,251,1GVO,1GVO,A,DNF,"2,4-DINITROPHENOL",c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])O
252,252,1GVQ,1GVQ,A,CYH,CYCLOHEXANONE,C1CCC(=O)CC1
253,253,1GVQ,1GVQ,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
254,254,1GVR,1GVR,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
255,255,1GVR,1GVR,A,TNL,"2,4,6-TRINITROTOLUENE",Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
256,256,1GVS,1GVS,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
257,257,1GVS,1GVS,A,TNF,PICRIC ACID,c1c(cc(c(c1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-]
258,258,1GWJ,1GWJ,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
259,259,1GYL,1GYL,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
260,260,1GYL,1GYL,B,,,
261,261,1H50,1H50,A,ACT,ACETATE ION,CC(=O)[O-]
262,262,1H50,1H50,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
263,263,1H51,1H51,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
264,264,1H51,1H51,A,SCN,THIOCYANATE ION,C(#N)[S-]
265,265,1H60,1H60,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
266,266,1H60,1H60,A,STR,PROGESTERONE,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
267,267,1H61,1H61,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
268,268,1H61,1H61,A,PDN,"17,21-DIHYDROXYPREGNA-1,4-DIENE-3,11,20-TRIONE",C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=CO)O)O)CCC4=CC(=O)C=C[C@]34C
269,269,1H62,1H62,A,ANB,"ANDROSTA-1,4-DIENE-3,17-DIONE",C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)C=C[C@]34C
270,270,1H62,1H62,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
271,271,1H63,1H63,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
272,272,1H7W,1H7W,B,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
273,273,1H7W,1H7W,D,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
274,274,1H7W,1H7W,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
275,275,1H7W,1H7W,B,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
276,276,1H7W,1H7W,C,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
277,277,1H7W,1H7W,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
278,278,1H7W,1H7W,C,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
279,279,1H7W,1H7W,A,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
280,280,1H7W,1H7W,D,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
281,281,1H7W,1H7W,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
282,282,1H7W,1H7W,A,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
283,283,1H7W,1H7W,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
